"ID";"Farm_id";"Moisture_value";"Entry_date"
"2736";"DE_GO_50M2";"691.00";"2022-01-29 14:50:15"
"2737";"DE_GO_50M2";"691.00";"2022-01-29 14:50:25"
"2738";"DE_GO_50M2";"692.00";"2022-01-29 14:50:35"
"2739";"DE_GO_50M2";"692.00";"2022-01-29 14:50:45"
"2740";"DE_GO_50M2";"693.00";"2022-01-29 14:50:56"
"2741";"DE_GO_50M2";"694.00";"2022-01-29 14:51:06"
"2742";"DE_GO_50M2";"694.00";"2022-01-29 14:51:16"
"2743";"DE_GO_50M2";"694.00";"2022-01-29 14:51:26"
"2744";"DE_GO_50M2";"694.00";"2022-01-29 14:51:37"
"2745";"DE_GO_50M2";"694.00";"2022-01-29 14:51:47"
"2746";"DE_GO_50M2";"696.00";"2022-01-29 14:51:57"
"2747";"DE_GO_50M2";"696.00";"2022-01-29 14:52:08"
"2748";"DE_GO_50M2";"696.00";"2022-01-29 14:52:18"
"2749";"DE_GO_50M2";"696.00";"2022-01-29 14:52:31"
"2750";"DE_GO_50M2";"689.00";"2022-01-29 15:08:49"
"2751";"DE_GO_50M2";"689.00";"2022-01-29 15:09:00"
"2752";"DE_GO_50M2";"689.00";"2022-01-29 15:09:10"
"2753";"DE_GO_50M2";"689.00";"2022-01-29 15:09:20"
"2754";"DE_GO_50M2";"689.00";"2022-01-29 15:09:31"
"2755";"DE_GO_50M2";"689.00";"2022-01-29 15:09:41"
"2756";"DE_GO_50M2";"689.00";"2022-01-29 15:09:51"
"2757";"DE_GO_50M2";"689.00";"2022-01-29 15:10:01"
"2758";"DE_GO_50M2";"690.00";"2022-01-29 15:10:12"
"2759";"DE_GO_50M2";"689.00";"2022-01-29 15:10:22"
"2760";"DE_GO_50M2";"689.00";"2022-01-29 15:10:32"
"2761";"DE_GO_50M2";"690.00";"2022-01-29 15:10:42"
"2762";"DE_GO_50M2";"690.00";"2022-01-29 15:10:53"
"2763";"DE_GO_50M2";"690.00";"2022-01-29 15:11:03"
"2764";"DE_GO_50M2";"690.00";"2022-01-29 15:11:13"
"2765";"DE_GO_50M2";"690.00";"2022-01-29 15:11:23"
"2766";"DE_GO_50M2";"691.00";"2022-01-29 15:11:34"
"2767";"DE_GO_50M2";"691.00";"2022-01-29 15:11:44"
"2768";"DE_GO_50M2";"690.00";"2022-01-29 15:11:54"
"2769";"DE_GO_50M2";"691.00";"2022-01-29 15:12:04"
"2770";"DE_GO_50M2";"691.00";"2022-01-29 15:12:15"
"2771";"DE_GO_50M2";"710.00";"2022-01-29 15:12:25"
"2772";"DE_GO_50M2";"718.00";"2022-01-29 15:12:35"
"2773";"DE_GO_50M2";"720.00";"2022-01-29 15:12:46"
"2774";"DE_GO_50M2";"721.00";"2022-01-29 15:12:56"
"2775";"DE_GO_50M2";"721.00";"2022-01-29 15:13:06"
"2776";"DE_GO_50M2";"721.00";"2022-01-29 15:13:16"
"2777";"DE_GO_50M2";"721.00";"2022-01-29 15:13:27"
"2778";"DE_GO_50M2";"721.00";"2022-01-29 15:13:37"
"2779";"DE_GO_50M2";"722.00";"2022-01-29 15:13:47"
"2780";"DE_GO_50M2";"722.00";"2022-01-29 15:13:57"
"2781";"DE_GO_50M2";"722.00";"2022-01-29 15:14:08"
"2782";"DE_GO_50M2";"722.00";"2022-01-29 15:14:18"
"2783";"DE_GO_50M2";"722.00";"2022-01-29 15:14:28"
"2784";"DE_GO_50M2";"722.00";"2022-01-29 15:14:38"
"2785";"DE_GO_50M2";"723.00";"2022-01-29 15:14:49"
"2786";"DE_GO_50M2";"722.00";"2022-01-29 15:14:59"
"2787";"DE_GO_50M2";"725.00";"2022-01-29 15:15:09"
"2788";"DE_GO_50M2";"724.00";"2022-01-29 15:15:20"
"2789";"DE_GO_50M2";"725.00";"2022-01-29 15:15:30"
"2790";"DE_GO_50M2";"724.00";"2022-01-29 15:15:40"
"2791";"DE_GO_50M2";"724.00";"2022-01-29 15:15:50"
"2792";"DE_GO_50M2";"725.00";"2022-01-29 15:16:01"
"2793";"DE_GO_50M2";"725.00";"2022-01-29 15:16:11"
"2794";"DE_GO_50M2";"725.00";"2022-01-29 15:16:21"
"2795";"DE_GO_50M2";"725.00";"2022-01-29 15:16:32"
"2796";"DE_GO_50M2";"725.00";"2022-01-29 15:16:42"
"2797";"DE_GO_50M2";"725.00";"2022-01-29 15:16:53"
"2798";"DE_GO_50M2";"725.00";"2022-01-29 15:17:00"
"2799";"DE_GO_50M2";"726.00";"2022-01-29 15:17:08"
"2800";"DE_GO_50M2";"726.00";"2022-01-29 15:17:14"
"2801";"DE_GO_50M2";"725.00";"2022-01-29 15:17:18"
"2802";"DE_GO_50M2";"726.00";"2022-01-29 15:17:24"
"2803";"DE_GO_50M2";"726.00";"2022-01-29 15:17:30"
"2804";"DE_GO_50M2";"726.00";"2022-01-29 15:17:35"
"2805";"DE_GO_50M2";"726.00";"2022-01-29 15:17:42"
"2806";"DE_GO_50M2";"726.00";"2022-01-29 15:17:48"
"2807";"DE_GO_50M2";"726.00";"2022-01-29 15:17:55"
"2808";"DE_GO_50M2";"726.00";"2022-01-29 15:17:59"
"2809";"DE_GO_50M2";"726.00";"2022-01-29 15:18:06"
"2810";"DE_GO_50M2";"726.00";"2022-01-29 15:18:13"
"2811";"DE_GO_50M2";"726.00";"2022-01-29 15:18:17"
"2812";"DE_GO_50M2";"726.00";"2022-01-29 15:18:24"
"2813";"DE_GO_50M2";"726.00";"2022-01-29 15:18:30"
"2814";"DE_GO_50M2";"726.00";"2022-01-29 15:18:36"
"2815";"DE_GO_50M2";"726.00";"2022-01-29 15:18:43"
"2816";"DE_GO_50M2";"726.00";"2022-01-29 15:18:48"
"2817";"DE_GO_50M2";"726.00";"2022-01-29 15:18:55"
"2818";"DE_GO_50M2";"726.00";"2022-01-29 15:19:01"
"2819";"DE_GO_50M2";"727.00";"2022-01-29 15:19:07"
"2820";"DE_GO_50M2";"727.00";"2022-01-29 15:19:12"
"2821";"DE_GO_50M2";"726.00";"2022-01-29 15:19:19"
"2822";"DE_GO_50M2";"727.00";"2022-01-29 15:19:24"
"2823";"DE_GO_50M2";"727.00";"2022-01-29 15:19:31"
"2824";"DE_GO_50M2";"727.00";"2022-01-29 15:19:37"
"2825";"DE_GO_50M2";"727.00";"2022-01-29 15:19:44"
"2826";"DE_GO_50M2";"727.00";"2022-01-29 15:19:50"
"2827";"DE_GO_50M2";"727.00";"2022-01-29 15:19:54"
"2828";"DE_GO_50M2";"729.00";"2022-01-29 15:19:59"
"2829";"DE_GO_50M2";"729.00";"2022-01-29 15:20:09"
"2830";"DE_GO_50M2";"728.00";"2022-01-29 15:20:20"
"2831";"DE_GO_50M2";"727.00";"2022-01-29 15:20:30"
"2832";"DE_GO_50M2";"728.00";"2022-01-29 15:20:40"
"2833";"DE_GO_50M2";"728.00";"2022-01-29 15:20:50"
"2834";"DE_GO_50M2";"728.00";"2022-01-29 15:21:01"
"2835";"DE_GO_50M2";"728.00";"2022-01-29 15:21:11"
"2836";"DE_GO_50M2";"728.00";"2022-01-29 15:21:21"
"2837";"DE_GO_50M2";"728.00";"2022-01-29 15:21:31"
"2838";"DE_GO_50M2";"730.00";"2022-01-29 15:21:42"
"2839";"DE_GO_50M2";"730.00";"2022-01-29 15:21:52"
"2840";"DE_GO_50M2";"732.00";"2022-01-29 15:22:02"
"2841";"DE_GO_50M2";"732.00";"2022-01-29 15:22:13"
"2842";"DE_GO_50M2";"733.00";"2022-01-29 15:22:23"
"2843";"DE_GO_50M2";"732.00";"2022-01-29 15:22:33"
"2844";"DE_GO_50M2";"734.00";"2022-01-29 15:22:43"
"2845";"DE_GO_50M2";"734.00";"2022-01-29 15:22:54"
"2846";"DE_GO_50M2";"734.00";"2022-01-29 15:23:04"
"2847";"DE_GO_50M2";"734.00";"2022-01-29 15:23:14"
"2848";"DE_GO_50M2";"734.00";"2022-01-29 15:23:24"
"2849";"DE_GO_50M2";"734.00";"2022-01-29 15:23:35"
"2850";"DE_GO_50M2";"735.00";"2022-01-29 15:23:45"
"2851";"DE_GO_50M2";"735.00";"2022-01-29 15:23:55"
"2852";"DE_GO_50M2";"735.00";"2022-01-29 15:24:05"
"2853";"DE_GO_50M2";"735.00";"2022-01-29 15:24:16"
"2854";"DE_GO_50M2";"736.00";"2022-01-29 15:24:26"
"2855";"DE_GO_50M2";"736.00";"2022-01-29 15:24:36"
"2856";"DE_GO_50M2";"736.00";"2022-01-29 15:24:46"
"2857";"DE_GO_50M2";"736.00";"2022-01-29 15:24:57"
"2858";"DE_GO_50M2";"736.00";"2022-01-29 15:25:07"
"2859";"DE_GO_50M2";"736.00";"2022-01-29 15:25:17"
"2860";"DE_GO_50M2";"736.00";"2022-01-29 15:25:28"
"2861";"DE_GO_50M2";"736.00";"2022-01-29 15:25:38"
"2862";"DE_GO_50M2";"736.00";"2022-01-29 15:25:50"
"2863";"DE_GO_50M2";"737.00";"2022-01-29 15:25:56"
"2864";"DE_GO_50M2";"737.00";"2022-01-29 15:26:02"
"2865";"DE_GO_50M2";"738.00";"2022-01-29 15:26:08"
"2866";"DE_GO_50M2";"738.00";"2022-01-29 15:26:14"
"2867";"DE_GO_50M2";"738.00";"2022-01-29 15:26:20"
"2868";"DE_GO_50M2";"738.00";"2022-01-29 15:26:26"
"2869";"DE_GO_50M2";"738.00";"2022-01-29 15:26:32"
"2870";"DE_GO_50M2";"738.00";"2022-01-29 15:26:39"
"2871";"DE_GO_50M2";"738.00";"2022-01-29 15:26:45"
"2872";"DE_GO_50M2";"738.00";"2022-01-29 15:26:51"
"2873";"DE_GO_50M2";"738.00";"2022-01-29 15:26:56"
"2874";"DE_GO_50M2";"738.00";"2022-01-29 15:27:02"
"2875";"DE_GO_50M2";"739.00";"2022-01-29 15:27:08"
"2876";"DE_GO_50M2";"739.00";"2022-01-29 15:27:14"
"2877";"DE_GO_50M2";"739.00";"2022-01-29 15:27:21"
"2878";"DE_GO_50M2";"739.00";"2022-01-29 15:27:26"
"2879";"DE_GO_50M2";"739.00";"2022-01-29 15:27:33"
"2880";"DE_GO_50M2";"739.00";"2022-01-29 15:27:37"
"2881";"DE_GO_50M2";"739.00";"2022-01-29 15:27:45"
"2882";"DE_GO_50M2";"739.00";"2022-01-29 15:27:51"
"2883";"DE_GO_50M2";"739.00";"2022-01-29 15:27:55"
"2884";"DE_GO_50M2";"739.00";"2022-01-29 15:28:07"
"2885";"DE_GO_50M2";"739.00";"2022-01-29 15:28:13"
"2886";"DE_GO_50M2";"739.00";"2022-01-29 15:28:20"
"2887";"DE_GO_50M2";"739.00";"2022-01-29 15:28:27"
"2888";"DE_GO_50M2";"740.00";"2022-01-29 15:28:32"
"2889";"DE_GO_50M2";"739.00";"2022-01-29 15:28:39"
"2890";"DE_GO_50M2";"740.00";"2022-01-29 15:28:43"
"2891";"DE_GO_50M2";"740.00";"2022-01-29 15:28:51"
"2892";"DE_GO_50M2";"740.00";"2022-01-29 15:28:57"
"2893";"DE_GO_50M2";"740.00";"2022-01-29 15:29:03"
"2894";"DE_GO_50M2";"740.00";"2022-01-29 15:29:08"
"2895";"DE_GO_50M2";"740.00";"2022-01-29 15:29:12"
"2896";"DE_GO_50M2";"740.00";"2022-01-29 15:29:22"
"2897";"DE_GO_50M2";"740.00";"2022-01-29 15:29:35"
"2898";"DE_GO_50M2";"740.00";"2022-01-29 15:29:40"
"2899";"DE_GO_50M2";"740.00";"2022-01-29 15:29:47"
"2900";"DE_GO_50M2";"740.00";"2022-01-29 15:29:52"
"2901";"DE_GO_50M2";"740.00";"2022-01-29 15:29:58"
"2902";"DE_GO_50M2";"740.00";"2022-01-29 15:30:04"
"2903";"DE_GO_50M2";"740.00";"2022-01-29 15:30:10"
"2904";"DE_GO_50M2";"740.00";"2022-01-29 15:30:17"
"2905";"DE_GO_50M2";"740.00";"2022-01-29 15:30:23"
"2906";"DE_GO_50M2";"741.00";"2022-01-29 15:30:29"
"2907";"DE_GO_50M2";"740.00";"2022-01-29 15:30:35"
"2908";"DE_GO_50M2";"740.00";"2022-01-29 15:30:41"
"2909";"DE_GO_50M2";"741.00";"2022-01-29 15:30:47"
"2910";"DE_GO_50M2";"741.00";"2022-01-29 15:30:53"
"2911";"DE_GO_50M2";"741.00";"2022-01-29 15:30:59"
"2912";"DE_GO_50M2";"741.00";"2022-01-29 15:31:05"
"2913";"DE_GO_50M2";"741.00";"2022-01-29 15:31:11"
"2914";"DE_GO_50M2";"741.00";"2022-01-29 15:31:17"
"2915";"DE_GO_50M2";"741.00";"2022-01-29 15:31:23"
"2916";"DE_GO_50M2";"741.00";"2022-01-29 15:31:27"
"2917";"DE_GO_50M2";"741.00";"2022-01-29 15:31:37"
"2918";"DE_GO_50M2";"769.00";"2022-01-29 15:31:47"
"2919";"DE_GO_50M2";"769.00";"2022-01-29 15:31:58"
"2920";"DE_GO_50M2";"769.00";"2022-01-29 15:32:08"
"2921";"DE_GO_50M2";"870.00";"2022-01-29 15:32:18"
"2922";"DE_GO_50M2";"867.00";"2022-01-29 15:32:28"
"2923";"DE_GO_50M2";"868.00";"2022-01-29 15:32:39"
"2924";"DE_GO_50M2";"868.00";"2022-01-29 15:32:49"
"2925";"DE_GO_50M2";"869.00";"2022-01-29 15:32:59"
"2926";"DE_GO_50M2";"869.00";"2022-01-29 15:33:10"
"2927";"DE_GO_50M2";"869.00";"2022-01-29 15:33:20"
"2928";"DE_GO_50M2";"869.00";"2022-01-29 15:33:30"
"2929";"DE_GO_50M2";"869.00";"2022-01-29 15:33:41"
"2930";"DE_GO_50M2";"870.00";"2022-01-29 15:33:51"
"2931";"DE_GO_50M2";"870.00";"2022-01-29 15:34:01"
"2932";"DE_GO_50M2";"870.00";"2022-01-29 15:34:11"
"2933";"DE_GO_50M2";"870.00";"2022-01-29 15:34:22"
"2934";"DE_GO_50M2";"870.00";"2022-01-29 15:34:32"
"2935";"DE_GO_50M2";"871.00";"2022-01-29 15:34:42"
"2936";"DE_GO_50M2";"870.00";"2022-01-29 15:34:52"
"2937";"DE_GO_50M2";"871.00";"2022-01-29 15:35:03"
"2938";"DE_GO_50M2";"870.00";"2022-01-29 15:35:13"
"2939";"DE_GO_50M2";"871.00";"2022-01-29 15:35:23"
"2940";"DE_GO_50M2";"871.00";"2022-01-29 15:35:33"
"2941";"DE_GO_50M2";"871.00";"2022-01-29 15:35:44"
"2942";"DE_GO_50M2";"871.00";"2022-01-29 15:35:54"
"2943";"DE_GO_50M2";"871.00";"2022-01-29 15:36:04"
"2944";"DE_GO_50M2";"871.00";"2022-01-29 15:36:15"
"2945";"DE_GO_50M2";"872.00";"2022-01-29 15:36:25"
"2946";"DE_GO_50M2";"872.00";"2022-01-29 15:36:35"
"2947";"DE_GO_50M2";"873.00";"2022-01-29 15:36:45"
"2948";"DE_GO_50M2";"872.00";"2022-01-29 15:36:56"
"2949";"DE_GO_50M2";"872.00";"2022-01-29 15:37:06"
"2950";"DE_GO_50M2";"872.00";"2022-01-29 15:37:16"
"2951";"DE_GO_50M2";"873.00";"2022-01-29 15:37:26"
"2952";"DE_GO_50M2";"873.00";"2022-01-29 15:37:37"
"2953";"DE_GO_50M2";"873.00";"2022-01-29 15:37:47"
"2954";"DE_GO_50M2";"873.00";"2022-01-29 15:37:57"
"2955";"DE_GO_50M2";"873.00";"2022-01-29 15:38:07"
"2956";"DE_GO_50M2";"871.00";"2022-01-29 15:38:18"
"2957";"DE_GO_50M2";"871.00";"2022-01-29 15:38:28"
"2958";"DE_GO_50M2";"872.00";"2022-01-29 15:38:38"
"2959";"DE_GO_50M2";"873.00";"2022-01-29 15:38:48"
"2960";"DE_GO_50M2";"873.00";"2022-01-29 15:38:59"
"2961";"DE_GO_50M2";"872.00";"2022-01-29 15:39:09"
"2962";"DE_GO_50M2";"871.00";"2022-01-29 15:39:19"
"2963";"DE_GO_50M2";"872.00";"2022-01-29 15:39:30"
"2964";"DE_GO_50M2";"873.00";"2022-01-29 15:39:40"
"2965";"DE_GO_50M2";"873.00";"2022-01-29 15:39:50"
"2966";"DE_GO_50M2";"873.00";"2022-01-29 15:40:00"
"2967";"DE_GO_50M2";"873.00";"2022-01-29 15:40:11"
"2968";"DE_GO_50M2";"873.00";"2022-01-29 15:40:21"
"2969";"DE_GO_50M2";"873.00";"2022-01-29 15:40:31"
"2970";"DE_GO_50M2";"404.00";"2022-01-29 15:40:41"
"2971";"DE_GO_50M2";"442.00";"2022-01-29 15:40:52"
"2972";"DE_GO_50M2";"464.00";"2022-01-29 15:41:02"
"2973";"DE_GO_50M2";"471.00";"2022-01-29 15:41:12"
"2974";"DE_GO_50M2";"475.00";"2022-01-29 15:41:22"
"2975";"DE_GO_50M2";"471.00";"2022-01-29 15:41:33"
"2976";"DE_GO_50M2";"470.00";"2022-01-29 15:41:43"
"2977";"DE_GO_50M2";"463.00";"2022-01-29 15:41:53"
"2978";"DE_GO_50M2";"483.00";"2022-01-29 15:42:04"
"2979";"DE_GO_50M2";"470.00";"2022-01-29 15:42:14"
"2980";"DE_GO_50M2";"461.00";"2022-01-29 15:42:24"
"2981";"DE_GO_50M2";"460.00";"2022-01-29 15:42:34"
"2982";"DE_GO_50M2";"459.00";"2022-01-29 15:42:45"
"2983";"DE_GO_50M2";"458.00";"2022-01-29 15:42:55"
"2984";"DE_GO_50M2";"457.00";"2022-01-29 15:43:05"
"2985";"DE_GO_50M2";"457.00";"2022-01-29 15:43:15"
"2986";"DE_GO_50M2";"456.00";"2022-01-29 15:43:26"
"2987";"DE_GO_50M2";"456.00";"2022-01-29 15:43:36"
"2988";"DE_GO_50M2";"456.00";"2022-01-29 15:43:46"
"2989";"DE_GO_50M2";"454.00";"2022-01-29 15:43:56"
"2990";"DE_GO_50M2";"454.00";"2022-01-29 15:44:07"
"2991";"DE_GO_50M2";"454.00";"2022-01-29 15:44:17"
"2992";"DE_GO_50M2";"452.00";"2022-01-29 15:44:27"
"2993";"DE_GO_50M2";"452.00";"2022-01-29 15:44:37"
"2994";"DE_GO_50M2";"452.00";"2022-01-29 15:44:48"
"2995";"DE_GO_50M2";"451.00";"2022-01-29 15:44:58"
"2996";"DE_GO_50M2";"451.00";"2022-01-29 15:45:08"
"2997";"DE_GO_50M2";"450.00";"2022-01-29 15:45:18"
"2998";"DE_GO_50M2";"450.00";"2022-01-29 15:45:32"
"2999";"DE_GO_50M2";"450.00";"2022-01-29 15:45:37"
"3000";"DE_GO_50M2";"450.00";"2022-01-29 15:45:42"
"3001";"DE_GO_50M2";"450.00";"2022-01-29 15:45:49"
"3002";"DE_GO_50M2";"449.00";"2022-01-29 15:45:53"
"3003";"DE_GO_50M2";"449.00";"2022-01-29 15:46:03"
"3004";"DE_GO_50M2";"449.00";"2022-01-29 15:46:14"
"3005";"DE_GO_50M2";"448.00";"2022-01-29 15:46:24"
"3006";"DE_GO_50M2";"448.00";"2022-01-29 15:46:34"
"3007";"DE_GO_50M2";"448.00";"2022-01-29 15:46:45"
"3008";"DE_GO_50M2";"448.00";"2022-01-29 15:46:55"
"3009";"DE_GO_50M2";"447.00";"2022-01-29 15:47:05"
"3010";"DE_GO_50M2";"447.00";"2022-01-29 15:47:16"
"3011";"DE_GO_50M2";"447.00";"2022-01-29 15:47:26"
"3012";"DE_GO_50M2";"447.00";"2022-01-29 15:47:36"
"3013";"DE_GO_50M2";"446.00";"2022-01-29 15:47:46"
"3014";"DE_GO_50M2";"446.00";"2022-01-29 15:47:57"
"3015";"DE_GO_50M2";"446.00";"2022-01-29 15:48:07"
"3016";"DE_GO_50M2";"446.00";"2022-01-29 15:48:17"
"3017";"DE_GO_50M2";"445.00";"2022-01-29 15:48:27"
"3018";"DE_GO_50M2";"444.00";"2022-01-29 15:48:38"
"3019";"DE_GO_50M2";"442.00";"2022-01-29 15:48:48"
"3020";"DE_GO_50M2";"442.00";"2022-01-29 15:48:58"
"3021";"DE_GO_50M2";"442.00";"2022-01-29 15:49:08"
"3022";"DE_GO_50M2";"441.00";"2022-01-29 15:49:19"
"3023";"DE_GO_50M2";"441.00";"2022-01-29 15:49:29"
"3024";"DE_GO_50M2";"441.00";"2022-01-29 15:49:39"
"3025";"DE_GO_50M2";"441.00";"2022-01-29 15:49:49"
"3026";"DE_GO_50M2";"440.00";"2022-01-29 15:50:00"
"3027";"DE_GO_50M2";"440.00";"2022-01-29 15:50:10"
"3028";"DE_GO_50M2";"440.00";"2022-01-29 15:50:20"
"3029";"DE_GO_50M2";"440.00";"2022-01-29 15:50:31"
"3030";"DE_GO_50M2";"440.00";"2022-01-29 15:50:41"
"3031";"DE_GO_50M2";"439.00";"2022-01-29 15:50:51"
"3032";"DE_GO_50M2";"509.00";"2022-01-29 15:51:01"
"3033";"DE_GO_50M2";"658.00";"2022-01-29 15:51:12"
"3034";"DE_GO_50M2";"653.00";"2022-01-29 15:51:22"
"3035";"DE_GO_50M2";"654.00";"2022-01-29 15:51:32"
"3036";"DE_GO_50M2";"656.00";"2022-01-29 15:51:42"
"3037";"DE_GO_50M2";"657.00";"2022-01-29 15:51:53"
"3038";"DE_GO_50M2";"661.00";"2022-01-29 15:52:03"
"3039";"DE_GO_50M2";"663.00";"2022-01-29 15:52:13"
"3040";"DE_GO_50M2";"665.00";"2022-01-29 15:52:24"
"3041";"DE_GO_50M2";"666.00";"2022-01-29 15:52:34"
"3042";"DE_GO_50M2";"666.00";"2022-01-29 15:52:44"
"3043";"DE_GO_50M2";"666.00";"2022-01-29 15:52:54"
"3044";"DE_GO_50M2";"666.00";"2022-01-29 15:53:05"
"3045";"DE_GO_50M2";"667.00";"2022-01-29 15:53:15"
"3046";"DE_GO_50M2";"667.00";"2022-01-29 15:53:25"
"3047";"DE_GO_50M2";"666.00";"2022-01-29 15:53:35"
"3048";"DE_GO_50M2";"666.00";"2022-01-29 15:53:46"
"3049";"DE_GO_50M2";"667.00";"2022-01-29 15:53:56"
"3050";"DE_GO_50M2";"667.00";"2022-01-29 15:54:06"
"3051";"DE_GO_50M2";"667.00";"2022-01-29 15:54:16"
"3052";"DE_GO_50M2";"668.00";"2022-01-29 15:54:27"
"3053";"DE_GO_50M2";"668.00";"2022-01-29 15:54:37"
"3054";"DE_GO_50M2";"667.00";"2022-01-29 15:54:47"
"3055";"DE_GO_50M2";"668.00";"2022-01-29 15:54:57"
"3056";"DE_GO_50M2";"668.00";"2022-01-29 15:55:10"
"3057";"DE_GO_50M2";"669.00";"2022-01-29 15:55:16"
"3058";"DE_GO_50M2";"670.00";"2022-01-29 15:55:21"
"3059";"DE_GO_50M2";"670.00";"2022-01-29 15:55:28"
"3060";"DE_GO_50M2";"670.00";"2022-01-29 15:55:34"
"3061";"DE_GO_50M2";"670.00";"2022-01-29 15:55:40"
"3062";"DE_GO_50M2";"672.00";"2022-01-29 15:55:46"
"3063";"DE_GO_50M2";"670.00";"2022-01-29 15:55:52"
"3064";"DE_GO_50M2";"672.00";"2022-01-29 15:55:58"
"3065";"DE_GO_50M2";"672.00";"2022-01-29 15:56:04"
"3066";"DE_GO_50M2";"672.00";"2022-01-29 15:56:10"
"3067";"DE_GO_50M2";"672.00";"2022-01-29 15:56:15"
"3068";"DE_GO_50M2";"672.00";"2022-01-29 15:56:21"
"3069";"DE_GO_50M2";"672.00";"2022-01-29 15:56:26"
"3070";"DE_GO_50M2";"672.00";"2022-01-29 15:56:36"
"3071";"DE_GO_50M2";"672.00";"2022-01-29 15:56:47"
"3072";"DE_GO_50M2";"672.00";"2022-01-29 15:56:57"
"3073";"DE_GO_50M2";"672.00";"2022-01-29 15:57:07"
"3074";"DE_GO_50M2";"754.00";"2022-01-29 16:03:24"
"3075";"DE_GO_50M2";"754.00";"2022-01-29 16:03:34"
"3076";"DE_GO_50M2";"754.00";"2022-01-29 16:03:44"
"3077";"DE_GO_50M2";"754.00";"2022-01-29 16:03:54"
"3078";"DE_GO_50M2";"754.00";"2022-01-29 16:04:05"
"3079";"DE_GO_50M2";"754.00";"2022-01-29 16:04:15"
"3080";"DE_GO_50M2";"754.00";"2022-01-29 16:04:25"
"3081";"DE_GO_50M2";"754.00";"2022-01-29 16:04:36"
"3082";"DE_GO_50M2";"754.00";"2022-01-29 16:04:46"
"3083";"DE_GO_50M2";"754.00";"2022-01-29 16:04:56"
"3084";"DE_GO_50M2";"754.00";"2022-01-29 16:05:06"
"3085";"DE_GO_50M2";"754.00";"2022-01-29 16:05:17"
"3086";"DE_GO_50M2";"754.00";"2022-01-29 16:05:27"
"3087";"DE_GO_50M2";"754.00";"2022-01-29 16:05:37"
"3088";"DE_GO_50M2";"754.00";"2022-01-29 16:05:47"
"3089";"DE_GO_50M2";"754.00";"2022-01-29 16:05:58"
"3090";"DE_GO_50M2";"754.00";"2022-01-29 16:06:08"
"3091";"DE_GO_50M2";"754.00";"2022-01-29 16:06:18"
"3092";"DE_GO_50M2";"750.00";"2022-01-29 16:06:28"
"3093";"DE_GO_50M2";"753.00";"2022-01-29 16:06:39"
"3094";"DE_GO_50M2";"754.00";"2022-01-29 16:06:49"
"3095";"DE_GO_50M2";"753.00";"2022-01-29 16:06:59"
"3096";"DE_GO_50M2";"754.00";"2022-01-29 16:07:09"
"3097";"DE_GO_50M2";"754.00";"2022-01-29 16:07:20"
"3098";"DE_GO_50M2";"754.00";"2022-01-29 16:07:30"
"3099";"DE_GO_50M2";"754.00";"2022-01-29 16:07:41"
"3100";"DE_GO_50M2";"754.00";"2022-01-29 16:07:51"
"3101";"DE_GO_50M2";"750.00";"2022-01-29 16:08:01"
"3102";"DE_GO_50M2";"753.00";"2022-01-29 16:08:11"
"3103";"DE_GO_50M2";"753.00";"2022-01-29 16:08:22"
"3104";"DE_GO_50M2";"754.00";"2022-01-29 16:08:32"
"3105";"DE_GO_50M2";"754.00";"2022-01-29 16:08:38"
"3106";"DE_GO_50M2";"748.00";"2022-01-29 16:08:49"
"3107";"DE_GO_50M2";"750.00";"2022-01-29 16:09:00"
"3108";"DE_GO_50M2";"750.00";"2022-01-29 16:09:10"
"3109";"DE_GO_50M2";"753.00";"2022-01-29 16:09:20"
"3110";"DE_GO_50M2";"753.00";"2022-01-29 16:09:30"
"3111";"DE_GO_50M2";"753.00";"2022-01-29 16:09:41"
"3112";"DE_GO_50M2";"754.00";"2022-01-29 16:09:51"
"3113";"DE_GO_50M2";"754.00";"2022-01-29 16:10:03"
"3114";"DE_GO_50M2";"754.00";"2022-01-29 16:10:10"
"3115";"DE_GO_50M2";"754.00";"2022-01-29 16:10:15"
"3116";"DE_GO_50M2";"754.00";"2022-01-29 16:10:21"
"3117";"DE_GO_50M2";"754.00";"2022-01-29 16:10:27"
"3118";"DE_GO_50M2";"754.00";"2022-01-29 16:10:33"
"3119";"DE_GO_50M2";"754.00";"2022-01-29 16:10:39"
"3120";"DE_GO_50M2";"754.00";"2022-01-29 16:10:45"
"3121";"DE_GO_50M2";"752.00";"2022-01-29 16:10:51"
"3122";"DE_GO_50M2";"750.00";"2022-01-29 16:10:57"
"3123";"DE_GO_50M2";"752.00";"2022-01-29 16:11:04"
"3124";"DE_GO_50M2";"753.00";"2022-01-29 16:11:09"
"3125";"DE_GO_50M2";"753.00";"2022-01-29 16:11:15"
"3126";"DE_GO_50M2";"753.00";"2022-01-29 16:11:22"
"3127";"DE_GO_50M2";"754.00";"2022-01-29 16:11:28"
"3128";"DE_GO_50M2";"754.00";"2022-01-29 16:11:34"
"3129";"DE_GO_50M2";"754.00";"2022-01-29 16:11:39"
"3130";"DE_GO_50M2";"754.00";"2022-01-29 16:11:46"
"3131";"DE_GO_50M2";"754.00";"2022-01-29 16:11:52"
"3132";"DE_GO_50M2";"756.00";"2022-01-29 16:11:58"
"3133";"DE_GO_50M2";"748.00";"2022-01-29 16:12:04"
"3134";"DE_GO_50M2";"749.00";"2022-01-29 16:12:10"
